date,value
2024-05-28 13:02:59,93
2024-05-28 13:03:00,93
2024-05-28 13:03:06,93
2024-05-28 13:03:11,92
2024-05-28 13:03:15,90
2024-05-28 13:03:24,90
2024-05-28 13:03:26,90
2024-05-28 13:03:34,94
2024-05-28 13:03:37,94
2024-05-28 13:03:43,93
2024-05-28 13:03:49,91
2024-05-28 13:03:53,92
2024-05-28 13:03:57,92
2024-05-28 13:04:04,90
2024-05-28 13:04:07,91
2024-05-28 13:04:14,87
2024-05-28 13:04:16,88
2024-05-28 13:04:20,88
2024-05-28 13:04:29,92
2024-05-28 13:04:32,92
2024-05-28 13:04:39,95
2024-05-28 13:04:41,94
2024-05-28 13:04:47,91
2024-05-28 13:04:54,89
2024-05-28 13:04:59,87
2024-05-28 13:05:00,87
2024-05-28 13:05:06,87
2024-05-28 13:05:12,85
2024-05-28 13:05:19,84
2024-05-28 13:05:20,85
2024-05-28 13:05:27,83
2024-05-28 13:05:33,84
2024-05-28 13:05:37,83
2024-05-28 13:05:42,84
2024-05-28 13:05:45,82
2024-05-28 13:05:54,77
2024-05-28 13:05:59,75
2024-05-28 13:06:00,75
2024-05-28 13:06:08,86
2024-05-28 13:06:10,87
2024-05-28 13:06:19,83
2024-05-28 13:06:24,84
2024-05-28 13:06:29,82
2024-05-28 13:06:32,83
2024-05-28 13:06:37,83
2024-05-28 13:06:42,84
2024-05-28 13:06:47,83
2024-05-28 13:06:53,84
2024-05-28 13:06:59,86
2024-05-28 13:07:01,86
2024-05-28 13:07:06,85
2024-05-28 13:07:11,85
2024-05-28 13:07:18,86
2024-05-28 13:07:24,88
2024-05-28 13:07:26,87
2024-05-28 13:07:31,87
2024-05-28 13:07:39,84
2024-05-28 13:07:42,84
2024-05-28 13:07:47,83
2024-05-28 13:07:51,83
2024-05-28 13:07:57,83
2024-05-28 13:08:03,84
2024-05-28 13:08:07,84
2024-05-28 13:08:12,85
2024-05-28 13:08:16,85
2024-05-28 13:08:24,81
2024-05-28 13:08:28,82
2024-05-28 13:08:30,81
2024-05-28 13:08:37,81
2024-05-28 13:08:43,82
2024-05-28 13:08:45,81
2024-05-28 13:08:54,73
2024-05-28 13:08:57,76
2024-05-28 13:09:01,79
2024-05-28 13:09:09,82
2024-05-28 13:09:10,82
2024-05-28 13:09:19,85
2024-05-28 13:09:22,85
2024-05-28 13:09:26,83
2024-05-28 13:09:34,82
2024-05-28 13:09:37,83
2024-05-28 13:09:43,83
2024-05-28 13:09:47,83
2024-05-28 13:09:52,84
2024-05-28 13:09:56,85
2024-05-28 13:10:03,85
2024-05-28 13:10:06,83
2024-05-28 13:10:12,86
2024-05-28 13:10:17,86
2024-05-28 13:10:20,86
2024-05-28 13:10:27,86
2024-05-28 13:10:33,85
2024-05-28 13:10:35,86
2024-05-28 13:10:40,86
2024-05-28 13:10:49,82
2024-05-28 13:10:50,83
2024-05-28 13:10:59,92
2024-05-28 13:11:04,91
2024-05-28 13:11:09,92
2024-05-28 13:11:12,93
2024-05-28 13:11:19,92
2024-05-28 13:11:23,90
2024-05-28 13:11:28,91
2024-05-28 13:11:33,94
2024-05-28 13:11:38,95
2024-05-28 13:11:40,95
2024-05-28 13:11:49,97
2024-05-28 13:11:50,96
2024-05-28 13:11:59,101
2024-05-28 13:12:01,101
2024-05-28 13:12:07,96
2024-05-28 13:12:13,90
2024-05-28 13:12:18,87
2024-05-28 13:12:22,87
2024-05-28 13:12:26,87
2024-05-28 13:12:32,88
2024-05-28 13:12:38,86
2024-05-28 13:12:43,85
2024-05-28 13:12:46,86
2024-05-28 13:12:51,84
2024-05-28 13:12:57,82
2024-05-28 13:13:00,80
2024-05-28 13:13:08,80
2024-05-28 13:13:14,78
2024-05-28 13:13:25,80
2024-05-28 13:13:30,83
2024-05-28 13:13:35,85
2024-05-28 13:13:44,82
2024-05-28 13:13:47,81
2024-05-28 13:13:52,79
2024-05-28 13:13:59,76
2024-05-28 13:14:01,76
2024-05-28 13:14:07,77
2024-05-28 13:14:24,75
2024-05-28 13:14:35,74
2024-05-28 13:14:43,73
2024-05-28 13:14:49,72
2024-05-28 13:14:51,70
2024-05-28 14:07:57,63
2024-05-28 14:08:24,63.9419
2024-05-28 14:11:20,64
2024-05-28 14:14:20,65
2024-05-28 14:19:46,68
2024-05-28 14:26:28,66
2024-05-28 14:31:51,66
2024-05-28 14:34:38,67
2024-05-28 14:42:31,67
2024-05-28 14:43:45,70
2024-05-28 14:53:27,64
2024-05-28 14:58:24,67
2024-05-28 15:02:49,67
2024-05-28 15:06:00,65
2024-05-28 15:11:48,68
2024-05-28 15:14:17,64
2024-05-28 15:19:49,64
2024-05-28 15:25:53,66
2024-05-28 15:28:45,65
2024-05-28 15:38:07,69
2024-05-28 15:43:05,63
2024-05-28 15:45:33,63
2024-05-28 15:49:28,63
2024-05-28 15:55:44,65
2024-05-28 16:00:29,66
2024-05-28 16:04:17,63
2024-05-28 16:08:58,66
2024-05-28 16:15:07,64
2024-05-28 16:19:06,69
2024-05-28 16:26:23,66
2024-05-28 16:29:44,64
2024-05-28 16:38:30,64
2024-05-28 16:39:45,68
2024-05-28 16:43:37,68
2024-05-28 16:51:52,66
2024-05-28 16:55:48,67
2024-05-28 17:01:19,66
2024-05-28 17:04:47,64
2024-05-28 17:11:48,61
2024-05-28 17:16:07,60
2024-05-28 17:22:10,74
2024-05-28 17:28:27,69
2024-05-28 17:29:41,67
2024-05-28 17:36:00,73
2024-05-28 17:42:31,69
2024-05-28 17:47:24,67
2024-05-28 20:53:00,65
2024-05-28 20:53:05,63
2024-05-28 20:53:10,62
2024-05-28 20:53:15,61
2024-05-28 20:53:20,60
2024-05-28 20:53:22,60
2024-05-28 20:53:28,60
2024-05-28 20:53:31,60
2024-05-28 20:53:36,64
2024-05-28 20:53:41,72
2024-05-28 20:53:47,86
2024-05-28 20:53:55,90
2024-05-28 20:54:00,90
2024-05-28 20:54:05,92
2024-05-28 20:54:10,94
2024-05-28 20:54:14,94
2024-05-28 20:54:19,95
2024-05-28 20:54:21,95
2024-05-28 20:54:29,93
2024-05-28 20:54:34,93
2024-05-28 20:54:39,93
2024-05-28 20:54:45,93
2024-05-28 20:54:47,95
2024-05-28 20:54:55,96
2024-05-28 20:54:58,95
2024-05-28 20:55:04,92
2024-05-28 20:55:10,94
2024-05-28 20:55:15,96
2024-05-28 20:55:20,95
2024-05-28 20:55:21,95
2024-05-28 20:55:27,95
2024-05-28 20:55:32,91
2024-05-28 20:55:40,84
2024-05-28 20:55:45,86
2024-05-28 20:55:47,86
2024-05-28 20:55:55,81
2024-05-28 20:55:57,82
2024-05-28 20:56:05,84
2024-05-28 20:56:09,82
2024-05-28 20:56:11,83
2024-05-28 20:56:18,83
2024-05-28 20:56:21,84
2024-05-28 20:56:26,82
2024-05-28 20:56:33,78
2024-05-28 20:56:38,84
2024-05-28 20:56:41,84
2024-05-28 20:56:50,79
2024-05-28 20:56:55,81
2024-05-28 20:56:59,83
2024-05-28 20:57:05,85
2024-05-28 20:57:09,86
2024-05-28 20:57:11,87
2024-05-28 20:57:20,88
2024-05-28 20:57:25,87
2024-05-28 20:57:26,87
2024-05-28 20:57:33,88
2024-05-28 20:57:37,85
2024-05-28 20:57:41,83
2024-05-28 20:57:50,78
2024-05-28 20:57:53,78
2024-05-28 20:58:00,81
2024-05-28 20:58:03,82
2024-05-28 20:58:07,82
2024-05-28 20:58:16,81
2024-05-28 20:58:20,81
2024-05-28 20:58:23,80
2024-05-28 20:58:32,80
2024-05-28 20:58:36,79
2024-05-28 20:58:39,81
2024-05-28 20:58:48,78
2024-05-28 20:58:52,78
2024-05-28 20:58:54,78
2024-05-28 20:59:03,80
2024-05-28 20:59:08,83
2024-05-28 20:59:09,83
2024-05-28 20:59:15,85
2024-05-28 20:59:23,91
2024-05-28 20:59:28,92
2024-05-28 20:59:33,93
2024-05-28 20:59:36,92
2024-05-28 20:59:40,93
2024-05-28 20:59:46,95
2024-05-28 20:59:51,95
2024-05-28 20:59:54,94
2024-05-28 21:00:02,95
2024-05-28 21:00:07,95
2024-05-28 21:00:13,95
2024-05-28 21:00:16,96
2024-05-28 21:00:21,96
2024-05-28 21:00:24,95
2024-05-28 21:00:29,93
2024-05-28 21:00:36,90
2024-05-28 21:00:43,93
2024-05-28 21:00:47,92
2024-05-28 21:00:49,94
2024-05-28 21:00:57,94
2024-05-28 21:00:59,95
2024-05-28 21:01:05,98
2024-05-28 21:01:12,99
2024-05-28 21:01:17,99
2024-05-28 21:01:23,100
2024-05-28 21:01:25,100
2024-05-28 21:01:29,100
2024-05-28 21:01:36,96
2024-05-28 21:01:43,89
2024-05-28 21:01:48,90
2024-05-28 21:01:52,89
2024-05-28 21:01:58,88
2024-05-28 21:01:59,88
2024-05-28 21:02:04,89
2024-05-28 21:02:11,90
2024-05-28 21:02:18,90
2024-05-28 21:02:19,90
2024-05-28 21:02:24,87
2024-05-28 21:02:32,94
2024-05-28 21:02:36,89
2024-05-28 21:02:39,88
2024-05-28 21:02:48,91
2024-05-28 21:02:53,96
2024-05-28 21:02:58,96
2024-05-28 21:03:02,97
2024-05-28 21:03:07,99
2024-05-28 21:03:13,103
2024-05-28 21:03:15,104
2024-05-28 21:03:20,104
2024-05-28 21:03:25,101
2024-05-28 21:03:33,94
2024-05-28 21:03:36,94
2024-05-28 21:03:42,94
2024-05-28 21:03:44,94
2024-05-28 21:03:49,89
2024-05-28 21:03:58,80
2024-05-28 21:04:00,80
2024-05-28 21:04:04,79
2024-05-28 21:04:13,73
2024-05-28 21:04:18,73
2024-05-28 21:04:19,73
2024-05-28 21:04:24,72
