deviceName,creationDate,startDate,endDate,value
Apple Watch,2024-05-27 17:04:09 +0900,2024-05-27 17:04:05 +0900,2024-05-27 17:04:05 +0900,60
Apple Watch,2024-05-27 17:04:09 +0900,2024-05-27 16:58:53 +0900,2024-05-27 16:58:53 +0900,63
Apple Watch,2024-05-27 17:04:14 +0900,2024-05-27 17:04:11 +0900,2024-05-27 17:04:11 +0900,59
Apple Watch,2024-05-27 17:04:19 +0900,2024-05-27 17:04:15 +0900,2024-05-27 17:04:15 +0900,58
Apple Watch,2024-05-27 17:04:24 +0900,2024-05-27 17:04:23 +0900,2024-05-27 17:04:23 +0900,59
Apple Watch,2024-05-27 17:04:29 +0900,2024-05-27 17:04:27 +0900,2024-05-27 17:04:27 +0900,59
Apple Watch,2024-05-27 17:04:34 +0900,2024-05-27 17:04:31 +0900,2024-05-27 17:04:31 +0900,59
Apple Watch,2024-05-27 17:04:39 +0900,2024-05-27 17:04:34 +0900,2024-05-27 17:04:34 +0900,59
Apple Watch,2024-05-27 17:04:44 +0900,2024-05-27 17:04:41 +0900,2024-05-27 17:04:41 +0900,61
Apple Watch,2024-05-27 17:04:49 +0900,2024-05-27 17:04:46 +0900,2024-05-27 17:04:46 +0900,61
Apple Watch,2024-05-27 17:04:54 +0900,2024-05-27 17:04:52 +0900,2024-05-27 17:04:52 +0900,60
Apple Watch,2024-05-27 17:04:59 +0900,2024-05-27 17:04:58 +0900,2024-05-27 17:04:58 +0900,61
Apple Watch,2024-05-27 17:05:04 +0900,2024-05-27 17:04:59 +0900,2024-05-27 17:04:59 +0900,61
Apple Watch,2024-05-27 17:05:09 +0900,2024-05-27 17:05:08 +0900,2024-05-27 17:05:08 +0900,61
Apple Watch,2024-05-27 17:05:14 +0900,2024-05-27 17:05:11 +0900,2024-05-27 17:05:11 +0900,61
Apple Watch,2024-05-27 17:05:19 +0900,2024-05-27 17:05:14 +0900,2024-05-27 17:05:14 +0900,61
Apple Watch,2024-05-27 17:05:24 +0900,2024-05-27 17:05:22 +0900,2024-05-27 17:05:22 +0900,60
Apple Watch,2024-05-27 17:05:29 +0900,2024-05-27 17:05:25 +0900,2024-05-27 17:05:25 +0900,60
Apple Watch,2024-05-27 17:05:34 +0900,2024-05-27 17:05:29 +0900,2024-05-27 17:05:29 +0900,60
Apple Watch,2024-05-27 17:05:39 +0900,2024-05-27 17:05:34 +0900,2024-05-27 17:05:34 +0900,61
Apple Watch,2024-05-27 17:05:44 +0900,2024-05-27 17:05:42 +0900,2024-05-27 17:05:42 +0900,62
Apple Watch,2024-05-27 17:05:49 +0900,2024-05-27 17:05:45 +0900,2024-05-27 17:05:45 +0900,62
Apple Watch,2024-05-27 17:05:54 +0900,2024-05-27 17:05:49 +0900,2024-05-27 17:05:49 +0900,62
Apple Watch,2024-05-27 17:05:59 +0900,2024-05-27 17:05:57 +0900,2024-05-27 17:05:57 +0900,63
Apple Watch,2024-05-27 17:06:04 +0900,2024-05-27 17:06:02 +0900,2024-05-27 17:06:02 +0900,63
Apple Watch,2024-05-27 17:06:09 +0900,2024-05-27 17:06:04 +0900,2024-05-27 17:06:04 +0900,63
Apple Watch,2024-05-27 17:06:14 +0900,2024-05-27 17:06:09 +0900,2024-05-27 17:06:09 +0900,63
Apple Watch,2024-05-27 17:06:19 +0900,2024-05-27 17:06:17 +0900,2024-05-27 17:06:17 +0900,65
Apple Watch,2024-05-27 17:06:24 +0900,2024-05-27 17:06:21 +0900,2024-05-27 17:06:21 +0900,67
Apple Watch,2024-05-27 17:06:29 +0900,2024-05-27 17:06:24 +0900,2024-05-27 17:06:24 +0900,66
Apple Watch,2024-05-27 17:06:34 +0900,2024-05-27 17:06:31 +0900,2024-05-27 17:06:31 +0900,65
Apple Watch,2024-05-27 17:06:39 +0900,2024-05-27 17:06:35 +0900,2024-05-27 17:06:35 +0900,64
Apple Watch,2024-05-27 17:06:44 +0900,2024-05-27 17:06:40 +0900,2024-05-27 17:06:40 +0900,64
Apple Watch,2024-05-27 17:06:49 +0900,2024-05-27 17:06:44 +0900,2024-05-27 17:06:44 +0900,63
Apple Watch,2024-05-27 17:06:54 +0900,2024-05-27 17:06:53 +0900,2024-05-27 17:06:53 +0900,63
Apple Watch,2024-05-27 17:06:59 +0900,2024-05-27 17:06:55 +0900,2024-05-27 17:06:55 +0900,64
Apple Watch,2024-05-27 17:07:04 +0900,2024-05-27 17:06:59 +0900,2024-05-27 17:06:59 +0900,63
Apple Watch,2024-05-27 17:07:09 +0900,2024-05-27 17:07:04 +0900,2024-05-27 17:07:04 +0900,65
Apple Watch,2024-05-27 17:08:49 +0900,2024-05-27 17:07:52 +0900,2024-05-27 17:07:52 +0900,68
Apple Watch,2024-05-27 17:08:56 +0900,2024-05-27 17:08:55 +0900,2024-05-27 17:08:55 +0900,67
Apple Watch,2024-05-27 17:09:01 +0900,2024-05-27 17:09:00 +0900,2024-05-27 17:09:00 +0900,65
Apple Watch,2024-05-27 17:09:06 +0900,2024-05-27 17:09:05 +0900,2024-05-27 17:09:05 +0900,64
Apple Watch,2024-05-27 17:09:11 +0900,2024-05-27 17:09:10 +0900,2024-05-27 17:09:10 +0900,64
Apple Watch,2024-05-27 17:09:16 +0900,2024-05-27 17:09:15 +0900,2024-05-27 17:09:15 +0900,66
Apple Watch,2024-05-27 17:09:21 +0900,2024-05-27 17:09:18 +0900,2024-05-27 17:09:18 +0900,68
Apple Watch,2024-05-27 17:09:26 +0900,2024-05-27 17:09:21 +0900,2024-05-27 17:09:21 +0900,69
Apple Watch,2024-05-27 17:09:31 +0900,2024-05-27 17:09:30 +0900,2024-05-27 17:09:30 +0900,74
Apple Watch,2024-05-27 17:09:36 +0900,2024-05-27 17:09:35 +0900,2024-05-27 17:09:35 +0900,75
Apple Watch,2024-05-27 17:09:41 +0900,2024-05-27 17:09:40 +0900,2024-05-27 17:09:40 +0900,75
Apple Watch,2024-05-27 17:10:44 +0900,2024-05-27 17:10:43 +0900,2024-05-27 17:10:43 +0900,69
Apple Watch,2024-05-27 17:10:49 +0900,2024-05-27 17:10:48 +0900,2024-05-27 17:10:48 +0900,67
Apple Watch,2024-05-27 17:10:54 +0900,2024-05-27 17:10:53 +0900,2024-05-27 17:10:53 +0900,67
Apple Watch,2024-05-27 17:10:59 +0900,2024-05-27 17:10:58 +0900,2024-05-27 17:10:58 +0900,69
Apple Watch,2024-05-27 17:11:04 +0900,2024-05-27 17:11:03 +0900,2024-05-27 17:11:03 +0900,69
Apple Watch,2024-05-27 17:11:09 +0900,2024-05-27 17:11:06 +0900,2024-05-27 17:11:06 +0900,69
Apple Watch,2024-05-27 17:11:14 +0900,2024-05-27 17:11:13 +0900,2024-05-27 17:11:13 +0900,69
Apple Watch,2024-05-27 17:11:19 +0900,2024-05-27 17:11:18 +0900,2024-05-27 17:11:18 +0900,69
Apple Watch,2024-05-27 17:14:37 +0900,2024-05-27 17:12:13 +0900,2024-05-27 17:12:13 +0900,66
Apple Watch,2024-05-27 17:19:05 +0900,2024-05-27 17:14:51 +0900,2024-05-27 17:14:51 +0900,64
Apple Watch,2024-05-27 17:24:53 +0900,2024-05-27 17:23:33 +0900,2024-05-27 17:23:33 +0900,66
Apple Watch,2024-05-27 17:29:38 +0900,2024-05-27 17:27:15 +0900,2024-05-27 17:27:15 +0900,63
Apple Watch,2024-05-27 17:34:48 +0900,2024-05-27 17:30:59 +0900,2024-05-27 17:30:59 +0900,64
Apple Watch,2024-05-27 17:41:17 +0900,2024-05-27 17:36:13 +0900,2024-05-27 17:36:13 +0900,64
Apple Watch,2024-05-27 17:44:03 +0900,2024-05-27 17:40:49 +0900,2024-05-27 17:40:49 +0900,67
Apple Watch,2024-05-27 17:50:48 +0900,2024-05-27 17:45:40 +0900,2024-05-27 17:45:40 +0900,67
Apple Watch,2024-05-27 17:55:41 +0900,2024-05-27 17:50:31 +0900,2024-05-27 17:50:31 +0900,64
Apple Watch,2024-05-27 17:59:55 +0900,2024-05-27 17:54:40 +0900,2024-05-27 17:54:40 +0900,67
Apple Watch,2024-05-27 18:06:17 +0900,2024-05-27 17:59:18 +0900,2024-05-27 17:59:18 +0900,64
Apple Watch,2024-05-27 18:10:10 +0900,2024-05-27 18:07:20 +0900,2024-05-27 18:07:20 +0900,66
Apple Watch,2024-05-27 18:14:42 +0900,2024-05-27 18:11:56 +0900,2024-05-27 18:11:56 +0900,67
Apple Watch,2024-05-27 18:20:14 +0900,2024-05-27 18:14:16 +0900,2024-05-27 18:14:16 +0900,69
Apple Watch,2024-05-27 18:24:05 +0900,2024-05-27 18:19:57 +0900,2024-05-27 18:19:57 +0900,68
Apple Watch,2024-05-27 18:24:06 +0900,2024-05-27 18:23:04 +0900,2024-05-27 18:23:04 +0900,65.6111
Apple Watch,2024-05-27 18:29:08 +0900,2024-05-27 18:27:51 +0900,2024-05-27 18:27:51 +0900,67
Apple Watch,2024-05-27 18:35:11 +0900,2024-05-27 18:32:32 +0900,2024-05-27 18:32:32 +0900,66
Apple Watch,2024-05-27 18:40:56 +0900,2024-05-27 18:37:18 +0900,2024-05-27 18:37:18 +0900,64
Apple Watch,2024-05-27 18:46:41 +0900,2024-05-27 18:46:40 +0900,2024-05-27 18:46:40 +0900,107
Apple Watch,2024-05-27 18:50:06 +0900,2024-05-27 18:39:30 +0900,2024-05-27 18:39:30 +0900,68
Apple Watch,2024-05-27 18:53:00 +0900,2024-05-27 18:52:58 +0900,2024-05-27 18:52:58 +0900,122
Apple Watch,2024-05-27 18:53:04 +0900,2024-05-27 18:53:02 +0900,2024-05-27 18:53:02 +0900,118
Apple Watch,2024-05-27 18:53:09 +0900,2024-05-27 18:53:08 +0900,2024-05-27 18:53:08 +0900,104
Apple Watch,2024-05-27 18:53:14 +0900,2024-05-27 18:53:13 +0900,2024-05-27 18:53:13 +0900,99
Apple Watch,2024-05-27 18:53:19 +0900,2024-05-27 18:53:14 +0900,2024-05-27 18:53:14 +0900,99
Apple Watch,2024-05-27 18:53:24 +0900,2024-05-27 18:53:23 +0900,2024-05-27 18:53:23 +0900,95
Apple Watch,2024-05-27 18:55:11 +0900,2024-05-27 18:50:39 +0900,2024-05-27 18:50:39 +0900,94
Apple Watch,2024-05-27 19:00:00 +0900,2024-05-27 18:58:27 +0900,2024-05-27 18:58:27 +0900,79
Apple Watch,2024-05-27 19:05:22 +0900,2024-05-27 18:59:30 +0900,2024-05-27 18:59:30 +0900,73
Apple Watch,2024-05-27 19:08:41 +0900,2024-05-27 19:03:53 +0900,2024-05-27 19:03:53 +0900,75
Apple Watch,2024-05-27 19:17:57 +0900,2024-05-27 19:10:17 +0900,2024-05-27 19:10:17 +0900,73
Apple Watch,2024-05-27 19:20:28 +0900,2024-05-27 19:20:14 +0900,2024-05-27 19:20:14 +0900,104
Apple Watch,2024-05-27 19:21:58 +0900,2024-05-27 19:14:13 +0900,2024-05-27 19:14:13 +0900,71
Apple Watch,2024-05-27 19:22:05 +0900,2024-05-27 19:22:04 +0900,2024-05-27 19:22:04 +0900,98
Apple Watch,2024-05-27 19:22:10 +0900,2024-05-27 19:22:08 +0900,2024-05-27 19:22:08 +0900,97
Apple Watch,2024-05-27 19:22:20 +0900,2024-05-27 19:22:15 +0900,2024-05-27 19:22:15 +0900,99
Apple Watch,2024-05-27 21:20:30 +0900,2024-05-27 21:16:54 +0900,2024-05-27 21:16:54 +0900,105
Apple Watch,2024-05-27 21:25:31 +0900,2024-05-27 21:20:23 +0900,2024-05-27 21:20:23 +0900,99
Apple Watch,2024-05-27 21:29:04 +0900,2024-05-27 21:26:22 +0900,2024-05-27 21:26:22 +0900,99
Apple Watch,2024-05-27 22:23:59 +0900,2024-05-27 22:22:40 +0900,2024-05-27 22:22:40 +0900,91
Apple Watch,2024-05-28 07:36:41 +0900,2024-05-28 07:35:39 +0900,2024-05-28 07:35:39 +0900,66.8747
Apple Watch,2024-05-28 07:39:07 +0900,2024-05-28 07:35:08 +0900,2024-05-28 07:35:08 +0900,68
Apple Watch,2024-05-28 07:39:18 +0900,2024-05-28 07:39:17 +0900,2024-05-28 07:39:17 +0900,82
Apple Watch,2024-05-28 07:39:22 +0900,2024-05-28 07:39:22 +0900,2024-05-28 07:39:22 +0900,79
Apple Watch,2024-05-28 07:39:27 +0900,2024-05-28 07:39:26 +0900,2024-05-28 07:39:26 +0900,80
Apple Watch,2024-05-28 07:39:33 +0900,2024-05-28 07:39:31 +0900,2024-05-28 07:39:31 +0900,81
Apple Watch,2024-05-28 07:39:38 +0900,2024-05-28 07:39:37 +0900,2024-05-28 07:39:37 +0900,85
Apple Watch,2024-05-28 07:39:43 +0900,2024-05-28 07:39:40 +0900,2024-05-28 07:39:40 +0900,85
Apple Watch,2024-05-28 07:39:48 +0900,2024-05-28 07:39:43 +0900,2024-05-28 07:39:43 +0900,86
Apple Watch,2024-05-28 07:39:53 +0900,2024-05-28 07:39:52 +0900,2024-05-28 07:39:52 +0900,94
Apple Watch,2024-05-28 07:39:58 +0900,2024-05-28 07:39:57 +0900,2024-05-28 07:39:57 +0900,93
Apple Watch,2024-05-28 07:40:03 +0900,2024-05-28 07:39:58 +0900,2024-05-28 07:39:58 +0900,92
Apple Watch,2024-05-28 07:40:08 +0900,2024-05-28 07:40:04 +0900,2024-05-28 07:40:04 +0900,92
Apple Watch,2024-05-28 07:40:13 +0900,2024-05-28 07:40:11 +0900,2024-05-28 07:40:11 +0900,93
Apple Watch,2024-05-28 07:40:18 +0900,2024-05-28 07:40:14 +0900,2024-05-28 07:40:14 +0900,93
Apple Watch,2024-05-28 07:40:23 +0900,2024-05-28 07:40:18 +0900,2024-05-28 07:40:18 +0900,96
Apple Watch,2024-05-28 07:40:28 +0900,2024-05-28 07:40:27 +0900,2024-05-28 07:40:27 +0900,99
Apple Watch,2024-05-28 07:40:33 +0900,2024-05-28 07:40:31 +0900,2024-05-28 07:40:31 +0900,99
Apple Watch,2024-05-28 07:40:38 +0900,2024-05-28 07:40:36 +0900,2024-05-28 07:40:36 +0900,99
Apple Watch,2024-05-28 07:40:43 +0900,2024-05-28 07:40:40 +0900,2024-05-28 07:40:40 +0900,99
Apple Watch,2024-05-28 07:40:48 +0900,2024-05-28 07:40:47 +0900,2024-05-28 07:40:47 +0900,99
Apple Watch,2024-05-28 07:40:52 +0900,2024-05-28 07:40:51 +0900,2024-05-28 07:40:51 +0900,98
Apple Watch,2024-05-28 07:40:57 +0900,2024-05-28 07:40:57 +0900,2024-05-28 07:40:57 +0900,98
Apple Watch,2024-05-28 07:41:02 +0900,2024-05-28 07:40:58 +0900,2024-05-28 07:40:58 +0900,97
Apple Watch,2024-05-28 07:41:07 +0900,2024-05-28 07:41:04 +0900,2024-05-28 07:41:04 +0900,97
Apple Watch,2024-05-28 07:41:12 +0900,2024-05-28 07:41:11 +0900,2024-05-28 07:41:11 +0900,97
Apple Watch,2024-05-28 07:41:17 +0900,2024-05-28 07:41:14 +0900,2024-05-28 07:41:14 +0900,97
Apple Watch,2024-05-28 07:41:22 +0900,2024-05-28 07:41:18 +0900,2024-05-28 07:41:18 +0900,96
Apple Watch,2024-05-28 07:41:27 +0900,2024-05-28 07:41:27 +0900,2024-05-28 07:41:27 +0900,96
Apple Watch,2024-05-28 07:41:33 +0900,2024-05-28 07:41:31 +0900,2024-05-28 07:41:31 +0900,97
Apple Watch,2024-05-28 07:41:38 +0900,2024-05-28 07:41:34 +0900,2024-05-28 07:41:34 +0900,97
Apple Watch,2024-05-28 07:41:43 +0900,2024-05-28 07:41:39 +0900,2024-05-28 07:41:39 +0900,95
Apple Watch,2024-05-28 07:41:48 +0900,2024-05-28 07:41:47 +0900,2024-05-28 07:41:47 +0900,98
Apple Watch,2024-05-28 07:41:53 +0900,2024-05-28 07:41:48 +0900,2024-05-28 07:41:48 +0900,97
Apple Watch,2024-05-28 07:41:58 +0900,2024-05-28 07:41:56 +0900,2024-05-28 07:41:56 +0900,93
Apple Watch,2024-05-28 07:42:03 +0900,2024-05-28 07:41:58 +0900,2024-05-28 07:41:58 +0900,93
Apple Watch,2024-05-28 07:42:08 +0900,2024-05-28 07:42:04 +0900,2024-05-28 07:42:04 +0900,92
Apple Watch,2024-05-28 07:42:13 +0900,2024-05-28 07:42:08 +0900,2024-05-28 07:42:08 +0900,93
Apple Watch,2024-05-28 07:42:18 +0900,2024-05-28 07:42:16 +0900,2024-05-28 07:42:16 +0900,94
Apple Watch,2024-05-28 07:42:23 +0900,2024-05-28 07:42:18 +0900,2024-05-28 07:42:18 +0900,93
Apple Watch,2024-05-28 07:42:28 +0900,2024-05-28 07:42:27 +0900,2024-05-28 07:42:27 +0900,92
Apple Watch,2024-05-28 07:42:33 +0900,2024-05-28 07:42:32 +0900,2024-05-28 07:42:32 +0900,92
Apple Watch,2024-05-28 07:42:38 +0900,2024-05-28 07:42:36 +0900,2024-05-28 07:42:36 +0900,94
Apple Watch,2024-05-28 07:42:43 +0900,2024-05-28 07:42:38 +0900,2024-05-28 07:42:38 +0900,94
Apple Watch,2024-05-28 07:42:48 +0900,2024-05-28 07:42:43 +0900,2024-05-28 07:42:43 +0900,97
Apple Watch,2024-05-28 07:42:52 +0900,2024-05-28 07:42:51 +0900,2024-05-28 07:42:51 +0900,98
Apple Watch,2024-05-28 07:42:57 +0900,2024-05-28 07:42:55 +0900,2024-05-28 07:42:55 +0900,100
Apple Watch,2024-05-28 07:43:02 +0900,2024-05-28 07:43:02 +0900,2024-05-28 07:43:02 +0900,105
Apple Watch,2024-05-28 07:43:07 +0900,2024-05-28 07:43:06 +0900,2024-05-28 07:43:06 +0900,103
Apple Watch,2024-05-28 07:43:12 +0900,2024-05-28 07:43:08 +0900,2024-05-28 07:43:08 +0900,103
Apple Watch,2024-05-28 07:43:17 +0900,2024-05-28 07:43:16 +0900,2024-05-28 07:43:16 +0900,100
Apple Watch,2024-05-28 07:43:22 +0900,2024-05-28 07:43:22 +0900,2024-05-28 07:43:22 +0900,100
Apple Watch,2024-05-28 07:43:27 +0900,2024-05-28 07:43:23 +0900,2024-05-28 07:43:23 +0900,101
Apple Watch,2024-05-28 07:43:33 +0900,2024-05-28 07:43:31 +0900,2024-05-28 07:43:31 +0900,101
Apple Watch,2024-05-28 07:43:38 +0900,2024-05-28 07:43:34 +0900,2024-05-28 07:43:34 +0900,102
Apple Watch,2024-05-28 07:43:43 +0900,2024-05-28 07:43:41 +0900,2024-05-28 07:43:41 +0900,104
Apple Watch,2024-05-28 07:43:48 +0900,2024-05-28 07:43:47 +0900,2024-05-28 07:43:47 +0900,105
Apple Watch,2024-05-28 07:43:53 +0900,2024-05-28 07:43:51 +0900,2024-05-28 07:43:51 +0900,105
Apple Watch,2024-05-28 07:43:58 +0900,2024-05-28 07:43:56 +0900,2024-05-28 07:43:56 +0900,104
Apple Watch,2024-05-28 07:44:03 +0900,2024-05-28 07:44:02 +0900,2024-05-28 07:44:02 +0900,104
Apple Watch,2024-05-28 07:44:08 +0900,2024-05-28 07:44:03 +0900,2024-05-28 07:44:03 +0900,105
Apple Watch,2024-05-28 07:44:13 +0900,2024-05-28 07:44:08 +0900,2024-05-28 07:44:08 +0900,105
Apple Watch,2024-05-28 07:44:18 +0900,2024-05-28 07:44:17 +0900,2024-05-28 07:44:17 +0900,107
Apple Watch,2024-05-28 07:44:23 +0900,2024-05-28 07:44:22 +0900,2024-05-28 07:44:22 +0900,107
Apple Watch,2024-05-28 07:44:28 +0900,2024-05-28 07:44:25 +0900,2024-05-28 07:44:25 +0900,106
Apple Watch,2024-05-28 07:44:33 +0900,2024-05-28 07:44:28 +0900,2024-05-28 07:44:28 +0900,105
Apple Watch,2024-05-28 07:44:38 +0900,2024-05-28 07:44:33 +0900,2024-05-28 07:44:33 +0900,102
Apple Watch,2024-05-28 07:44:43 +0900,2024-05-28 07:44:40 +0900,2024-05-28 07:44:40 +0900,101
Apple Watch,2024-05-28 07:44:48 +0900,2024-05-28 07:44:43 +0900,2024-05-28 07:44:43 +0900,100
Apple Watch,2024-05-28 07:44:53 +0900,2024-05-28 07:44:52 +0900,2024-05-28 07:44:52 +0900,92
Apple Watch,2024-05-28 07:44:57 +0900,2024-05-28 07:44:56 +0900,2024-05-28 07:44:56 +0900,91
Apple Watch,2024-05-28 07:45:02 +0900,2024-05-28 07:45:02 +0900,2024-05-28 07:45:02 +0900,96
Apple Watch,2024-05-28 07:45:07 +0900,2024-05-28 07:45:05 +0900,2024-05-28 07:45:05 +0900,97
Apple Watch,2024-05-28 07:45:12 +0900,2024-05-28 07:45:08 +0900,2024-05-28 07:45:08 +0900,96
Apple Watch,2024-05-28 07:45:17 +0900,2024-05-28 07:45:16 +0900,2024-05-28 07:45:16 +0900,95
Apple Watch,2024-05-28 07:45:23 +0900,2024-05-28 07:45:21 +0900,2024-05-28 07:45:21 +0900,95
Apple Watch,2024-05-28 07:45:27 +0900,2024-05-28 07:45:26 +0900,2024-05-28 07:45:26 +0900,95
Apple Watch,2024-05-28 07:45:33 +0900,2024-05-28 07:45:30 +0900,2024-05-28 07:45:30 +0900,96
Apple Watch,2024-05-28 07:45:38 +0900,2024-05-28 07:45:34 +0900,2024-05-28 07:45:34 +0900,96
Apple Watch,2024-05-28 07:45:43 +0900,2024-05-28 07:45:42 +0900,2024-05-28 07:45:42 +0900,101
Apple Watch,2024-05-28 07:45:48 +0900,2024-05-28 07:45:45 +0900,2024-05-28 07:45:45 +0900,100
Apple Watch,2024-05-28 07:45:53 +0900,2024-05-28 07:45:49 +0900,2024-05-28 07:45:49 +0900,99
Apple Watch,2024-05-28 07:45:58 +0900,2024-05-28 07:45:54 +0900,2024-05-28 07:45:54 +0900,99
Apple Watch,2024-05-28 07:46:03 +0900,2024-05-28 07:46:02 +0900,2024-05-28 07:46:02 +0900,99
Apple Watch,2024-05-28 07:46:08 +0900,2024-05-28 07:46:04 +0900,2024-05-28 07:46:04 +0900,99
Apple Watch,2024-05-28 07:46:13 +0900,2024-05-28 07:46:12 +0900,2024-05-28 07:46:12 +0900,99
Apple Watch,2024-05-28 07:46:18 +0900,2024-05-28 07:46:14 +0900,2024-05-28 07:46:14 +0900,99
Apple Watch,2024-05-28 07:46:23 +0900,2024-05-28 07:46:19 +0900,2024-05-28 07:46:19 +0900,97
Apple Watch,2024-05-28 07:46:28 +0900,2024-05-28 07:46:25 +0900,2024-05-28 07:46:25 +0900,97
Apple Watch,2024-05-28 07:46:33 +0900,2024-05-28 07:46:32 +0900,2024-05-28 07:46:32 +0900,96
Apple Watch,2024-05-28 07:46:38 +0900,2024-05-28 07:46:33 +0900,2024-05-28 07:46:33 +0900,96
Apple Watch,2024-05-28 07:46:43 +0900,2024-05-28 07:46:42 +0900,2024-05-28 07:46:42 +0900,97
Apple Watch,2024-05-28 07:46:48 +0900,2024-05-28 07:46:46 +0900,2024-05-28 07:46:46 +0900,97
Apple Watch,2024-05-28 07:46:53 +0900,2024-05-28 07:46:49 +0900,2024-05-28 07:46:49 +0900,97
Apple Watch,2024-05-28 07:46:57 +0900,2024-05-28 07:46:57 +0900,2024-05-28 07:46:57 +0900,101
Apple Watch,2024-05-28 07:47:02 +0900,2024-05-28 07:47:02 +0900,2024-05-28 07:47:02 +0900,100
Apple Watch,2024-05-28 07:47:07 +0900,2024-05-28 07:47:05 +0900,2024-05-28 07:47:05 +0900,100
Apple Watch,2024-05-28 07:47:12 +0900,2024-05-28 07:47:10 +0900,2024-05-28 07:47:10 +0900,103
Apple Watch,2024-05-28 07:47:17 +0900,2024-05-28 07:47:17 +0900,2024-05-28 07:47:17 +0900,99
Apple Watch,2024-05-28 07:47:22 +0900,2024-05-28 07:47:21 +0900,2024-05-28 07:47:21 +0900,99
Apple Watch,2024-05-28 07:47:27 +0900,2024-05-28 07:47:25 +0900,2024-05-28 07:47:25 +0900,102
Apple Watch,2024-05-28 07:47:33 +0900,2024-05-28 07:47:28 +0900,2024-05-28 07:47:28 +0900,103
Apple Watch,2024-05-28 07:47:38 +0900,2024-05-28 07:47:36 +0900,2024-05-28 07:47:36 +0900,100
Apple Watch,2024-05-28 07:47:43 +0900,2024-05-28 07:47:42 +0900,2024-05-28 07:47:42 +0900,100
Apple Watch,2024-05-28 07:47:48 +0900,2024-05-28 07:47:47 +0900,2024-05-28 07:47:47 +0900,100
Apple Watch,2024-05-28 07:47:53 +0900,2024-05-28 07:47:49 +0900,2024-05-28 07:47:49 +0900,100
Apple Watch,2024-05-28 07:47:58 +0900,2024-05-28 07:47:55 +0900,2024-05-28 07:47:55 +0900,101
Apple Watch,2024-05-28 07:48:03 +0900,2024-05-28 07:48:02 +0900,2024-05-28 07:48:02 +0900,101
Apple Watch,2024-05-28 07:48:08 +0900,2024-05-28 07:48:07 +0900,2024-05-28 07:48:07 +0900,103
Apple Watch,2024-05-28 07:48:13 +0900,2024-05-28 07:48:10 +0900,2024-05-28 07:48:10 +0900,103
Apple Watch,2024-05-28 07:48:18 +0900,2024-05-28 07:48:13 +0900,2024-05-28 07:48:13 +0900,105
Apple Watch,2024-05-28 07:48:23 +0900,2024-05-28 07:48:20 +0900,2024-05-28 07:48:20 +0900,105
Apple Watch,2024-05-28 07:48:28 +0900,2024-05-28 07:48:23 +0900,2024-05-28 07:48:23 +0900,104
Apple Watch,2024-05-28 07:48:33 +0900,2024-05-28 07:48:29 +0900,2024-05-28 07:48:29 +0900,103
Apple Watch,2024-05-28 07:48:38 +0900,2024-05-28 07:48:34 +0900,2024-05-28 07:48:34 +0900,105
Apple Watch,2024-05-28 07:48:43 +0900,2024-05-28 07:48:39 +0900,2024-05-28 07:48:39 +0900,107
Apple Watch,2024-05-28 07:48:48 +0900,2024-05-28 07:48:47 +0900,2024-05-28 07:48:47 +0900,106
Apple Watch,2024-05-28 07:48:53 +0900,2024-05-28 07:48:50 +0900,2024-05-28 07:48:50 +0900,105
Apple Watch,2024-05-28 07:48:57 +0900,2024-05-28 07:48:55 +0900,2024-05-28 07:48:55 +0900,104
Apple Watch,2024-05-28 07:49:02 +0900,2024-05-28 07:49:02 +0900,2024-05-28 07:49:02 +0900,104
Apple Watch,2024-05-28 07:49:07 +0900,2024-05-28 07:49:07 +0900,2024-05-28 07:49:07 +0900,103
Apple Watch,2024-05-28 07:49:12 +0900,2024-05-28 07:49:08 +0900,2024-05-28 07:49:08 +0900,104
Apple Watch,2024-05-28 07:49:17 +0900,2024-05-28 07:49:13 +0900,2024-05-28 07:49:13 +0900,104
Apple Watch,2024-05-28 07:49:22 +0900,2024-05-28 07:49:19 +0900,2024-05-28 07:49:19 +0900,105
Apple Watch,2024-05-28 07:49:27 +0900,2024-05-28 07:49:23 +0900,2024-05-28 07:49:23 +0900,106
Apple Watch,2024-05-28 07:49:32 +0900,2024-05-28 07:49:32 +0900,2024-05-28 07:49:32 +0900,109
Apple Watch,2024-05-28 07:49:38 +0900,2024-05-28 07:49:36 +0900,2024-05-28 07:49:36 +0900,108
Apple Watch,2024-05-28 07:49:43 +0900,2024-05-28 07:49:39 +0900,2024-05-28 07:49:39 +0900,108
Apple Watch,2024-05-28 07:49:48 +0900,2024-05-28 07:49:46 +0900,2024-05-28 07:49:46 +0900,107
Apple Watch,2024-05-28 07:49:53 +0900,2024-05-28 07:49:48 +0900,2024-05-28 07:49:48 +0900,107
Apple Watch,2024-05-28 07:49:58 +0900,2024-05-28 07:49:53 +0900,2024-05-28 07:49:53 +0900,108
Apple Watch,2024-05-28 07:50:03 +0900,2024-05-28 07:50:01 +0900,2024-05-28 07:50:01 +0900,112
Apple Watch,2024-05-28 07:50:08 +0900,2024-05-28 07:50:07 +0900,2024-05-28 07:50:07 +0900,110
Apple Watch,2024-05-28 07:50:13 +0900,2024-05-28 07:50:12 +0900,2024-05-28 07:50:12 +0900,108
